Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2315999,RAYMONDS TACOS NO. 3,RAYMONDS TACOS # 3,2417985,Restaurant,Risk 1 (High),3638 W FULLERTON AVE,CHICAGO,IL,60647,10/17/2019,Complaint Re-Inspection,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: Violation Codes: 2-102.14(O) Inspector Comments: OBSERVED NO SIGNED EMPLOYEES HEALTH POLICIES.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION-NO CITATION ISSUED) | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: Violation Codes: 2-501.11 Inspector Comments: OBSERVED NO CLEAN - UP POLICY PROCEDURE AND ITEMS FOR VOMITING AND DIARRHEA.MUST PROVIDE AND MAINTAIN.(NO CITATION ISSUED) | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: Violation Codes: 3-603.11 Inspector Comments: OBSERVED NO CONSUMER ADVISORY DISCLOSURE OF THE RISK OF CONSUMING RAW AND UNDERCOOKED FOODS ON MENU.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION-NO CITATION ISSUED) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: Violation Codes: 6-202.15 Inspector Comments: OBSERVED AN APPX. ""3/4-1"" GAP ALONG SIDE OF BASEMENT DOOR.MUST MAKE DOOR TIGHT FITTING AND SMALL HOLES IN DOOR SWEEP AT FRONT DOOR.MUST REPAIR. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: Inspector Comments: MUST CLEAN DEBRIS BUILD UP ON INTERIOR PARTS OF ICE MACHINE AND EXTERIOR PARTS OF FOOD STORAGE CONTAINERS.MUST DEFROST CHEST FREEZER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Violation Codes: 6-501.114 Inspector Comments: MUST ELEVATE,REMOVE AND ORGANIZE CLUTTER OFF OF FLOOR AND AWAY FROM WALLS IN BASEMENT AND ROOMS. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: Violation Codes: 2-102.13 Inspector Comments: OBSERVED NO FOOD HANDLERS TRAINING FOR ALL EMPLOYEES.MUST PROVIDE AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: Violation Codes: 2-102.13 Inspector Comments: OBSERVED NO FOOD ALLERGEN TRAINING FOR ALL FOOD MANAGERS.MUST PROVIDE AND MAINTAIN.",41.92469427172042,-87.71859337650946,"(41.92469427172042, -87.71859337650946)"
1441280,NANNAN ASIAN CAFE,NANNAN ASIAN CAFE,2340654,Restaurant,Risk 1 (High),602 W BELMONT AVE,CHICAGO,IL,60657,06/30/2014,License,Pass,,41.94015060657449,-87.64459420851841,"(41.94015060657449, -87.64459420851841)"
1976080,REACH HIGHER LEARNING CENTER 2,REACH HIGHER LEARNING CENTER 2,2418232,Children's Services Facility,Risk 1 (High),537 W 28TH ST,CHICAGO,IL,60616,11/29/2016,License,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: FOUND A DORM SIZE REFRIGERATION UNIT ON PREMISES;  INSTRUCTED TO PROVIDE ADEQUATE SIZE REFRIGERATION FOR STORING MILK AND OTHER ITEMS NEEDING REFRIGERATION. CRITICAL VIOLATION 7-38-005(A). | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: FOUND NO BARRIER OR ENCLOSED AREA DESIGNATED AS THE FOOD PREP AREA.  AN EXPOSED HANDSINK AND A SMALL REFRIGERATOR (DORM SIZE) WAS OBSERVED ON THE SECOND FLOOR IN ONE OF THE CLASSROOMS; INSTRUCTED THAT A KITCHEN AREA MUST BE CONTRUCTED TO BE ENCLOSED FROM POSSIBLE CONTAMINATION AND CHILDREN WITH THE NECESSARY PLUMBING AND STORAGE SPACE TO STORE FOOD. SERIOUS VIOLATION 7-38-005(A). | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: FOUND NO WASTE DISPOSAL UNIT OUTSIDE OF PREMISES FOR THE DISPOSAL OF WASTE; MUST PROVIDE. SERIOUS VIOLATION 7-38-020. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CITY OF CHICAGO FOOD SANITATION CERTIFICATE PROVIDED FOR SERVING OF SNACKS (INCLUDING MILK) ON PREMISES AS REQUIRED.  MUST PROVIDE. SERIOUS VIOLATION 7-38-012. | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: NO THREE COMP SINK ON PREMISES FOR WASH RINSE AND SANITIZING OF UTENSILS OR DISHES AS REQUIRED.  MUST INSTALL WITH HOT AND COLD RUNNING WATER AND A GREASE TRAP CONNECTED TO THE SINK. SERIOUS VIOLATION 7-38-030. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: A HOLE WAS OBSERVED IN THE FLOOR AROUND A PIPE ON THE SECOND FLOOR; SEAL HOLE IN FLOOR. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: SEAL THE HOLE AROUND THE PIPE LEADING INTO THE WALL OF THE FIRST ROOM ON THE FIRST FLOOR. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NO BACKFLOW PREVENTOR DEVICE FOUND ON THE UTILITY SINK IN THE BASEMENT; MUST INSTALL A BACKFLOW PREVENTOR DEVICE ON UTILITY SINK.",41.84346200749425,-87.64145689553301,"(41.84346200749425, -87.64145689553301)"
124318,FAMILY FRUIT MARKET INC,FAMILY FRUIT MARKET,28884,Grocery Store,Risk 1 (High),4118 N CICERO AVE,CHICAGO,IL,60641,02/08/2010,Complaint,Fail,"12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: Adequate and convenient hand washing facilities shall be provided for all employees. NO PAPER TOWEL AND SOAP IN THE EXPOSED HANDSINK IN THE REAR PREP AREA. INSTRUCTED MANAGER THAT ALL EXPOSED HANDSINK MUST BE PROVIDED WITH SOAP AND PAPER TOWEL. MANAGER ASKED ONE OF HER EMPLOYEE TO PROVIDE PAPER TOWEL AND SOAP WHILE I WAS STILL DOING THE INSPECTION. CITATION ISSUED CRITICAL 7-38-030. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: A separate and distinct offense shall be deemed to have been committed for each Minor violation that is not corrected upon re-inspection by the health authority. PREVIOUS MINOR VIOLATIONS NOT CORRECTED FROM REPORT # 27092 DATED 6-18-09. #33-FAN COVERS IN WALK IN COOLER NOT CLEANED. INTRUCTED TO DETAIL CLEAN.#34-FLOOR IN WALK IN COOLER NOT MAINTAINED. INSTRUCTED TO REPLACE MISSING FLOOR TILES. #35- WALL IN REAR HAS CHIPPED PAINT. INSTRUCTED TO REMOVE AND REPAINT WALLS. #38 FAUCET LEAKING AT 3 COMPT SINK IN MEAT DEPT.INSTRUCTED TO REPAIR TO PREVENT LEAK. CITATION ISSUED SERIOUS 7-42-090. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: All food not stored in the original container shall be stored in properly labeled containers. ALL PACKAGED FRUITS AND VEGETABLES FOR SALE MUST HAVE A LABEL/NAME OF THE COMPANY, TEL#. NAME OF THE PRODUCT. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. FLOOR UNDER ALL THE PALLETS OF BAGS OF ONIONS NEED DETAIL CLEANING AND MAINTAIN. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: All rooms in which food or drink is prepared, or in which utensils are washed, shall be lighted so that a minimum of 50-foot candles of light is available on all work surfaces. NO LIGHT SHIELD AND END CAPS ON SOME OF THE LIGHTING FIXTURES IN THE VEGETABLES DISPLAY COOLER AND MEAT DEPT. INSTRUCTED TO PROVIDE LIGHT SHIELD AND END CAPS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: The flow of air discharged from kitchen fans shall always be through a duct to a point above the roofline. LEAKING ON THE FAUCET CONNECTOR OF THE 2 COMPT SINK. INSTRUCTED TO REPAIR AND MAINTAIN. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units. MUST PROVIDE THERMOMETER IN THE 4 DOOR FREEZER FOR THE FROZEN ENTREE AND 4 DOOR FREEZER FOR THE FROZEN VEGETABLES AND THERMOMETER MUST BE VISIBLE.  ALSO MUST REPLACE BROKEN THERMOMETER IN THE MEAT DISPLAY COOLER.",41.95587371310906,-87.74752229612432,"(41.95587371310906, -87.74752229612432)"
2145306,ST. DANIEL THE PROPHET,ST. DANIEL THE PROPHET,2225080,School,Risk 1 (High),5337 S NATOMA AVE,CHICAGO,IL,60638,02/22/2018,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE INTERIOR OF THE OVEN NOT CLEAN, INSTRUCTED TO CLEAN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED THE LIGHT SHIELDS IN THE REAR PREP AREA DUSTY, WATER STAINED ON INTERIOR, INSTRUCTED TO CLEAN. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED ONE LIGHT SHIELD NEXT TO THE OVEN BROKEN, INSTRUCTED TO REPLACE.",41.79485633637961,-87.78784398186284,"(41.79485633637961, -87.78784398186284)"
537810,ALDI INC STORE #95,ALDI INC STORE #95,2124636,Grocery Store,Risk 3 (Low),2333 E 95TH ST,CHICAGO,IL,60617,01/05/2012,License Re-Inspection,Pass,,41.7224662419982,-87.56667305207665,"(41.7224662419982, -87.56667305207665)"
1154289,MISS LEE GOOD FOOD,MISS LEE GOOD FOOD,66668,Restaurant,Risk 1 (High),203-205 E GARFIELD BLVD,CHICAGO,IL,60637,05/03/2012,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: PAINT SHELVES UNDER FRONT COUNTER. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: REPLACE DAMAGED FLOOR TILES IN ALL AREAS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPLACE STAINED CEILING TILES IN ALL AREAS. CLEAN AND PAINT WALLS AS NEEDED. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: REPLACE DAMAGED LIGHT SHIELDS IN PREP AREA. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: INSTALL SELF-CLOSING DEVICE ON WEST WASHROOM DOOR. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REMOVE PLUMBERS PUTTY FROM 3-COMP SINK AND WELD SEAMS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE ITEMS FROM UTILITY SINK AND ORGANIZE STORAGE AREAS. STORE MOP HEAD UPRIGHT TO PREVENT INSECT BREEDING..",41.794286942277694,-87.6206720841227,"(41.794286942277694, -87.6206720841227)"
2069297,PICOSITO GRILL-BAR,PICOSITO GRILL-BAR,2158267,Restaurant,Risk 1 (High),3553-3559 E 100TH ST,CHICAGO,IL,60617,06/21/2017,Canvass,No Entry,,41.713766587418164,-87.53679585758064,"(41.713766587418164, -87.53679585758064)"
1946421,SEVEN TEN/ATLAS,SEVEN TEN,39237,Restaurant,Risk 1 (High),2743 - 2749 N LINCOLN AVE,CHICAGO,IL,60614,07/12/2016,Canvass,Out of Business,,41.93174093015833,-87.6573532784896,"(41.93174093015833, -87.6573532784896)"
2352339,CHICAGO MERCANTILE EXCHANGE INC.,CHICAGO MERCANTILE EXCHANGE INC.,2690163,Restaurant,Risk 2 (Medium),20 S WACKER DR,CHICAGO,IL,60606,11/26/2019,License,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEES HEALTH POLICY.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION-7-38.010-NO CITATION ISSUED)  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO CLEAN-UP OF VOMITING AND DIARRHEA PROCEDURE AND CLEAN-UP KIT ON PREMISES DURING INSPECTION. INSTRUCTED TO HAVE SAID PROCEDURE ALONG WITH REQUIRED EQUIPMENT FOR CLEAN-UP. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005 | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND SINK IN REAR WARE WASHING AREA OF FACILITY. FACILITY MUST OBTAIN AND INSTALL A HAND SINK UNDER CITY WATER PRESSURE AND MAINTAIN. PRIORITY FOUNDATION VIOLATION. 7-38-030(C). NO CITATION ISSUES | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED FACILITY MISSING EMPLOYEE HAND WASHING SIGNAGE WHEN RETURNING TO WORK FROM RESTROOM AND ON EXPOSED SINK IN FOOD PREP AREA. INFORMED PERSON IN CHARGE TO OBTAIN AND MAINTAIN SIGNAGE | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: FACILITY USES HIGH TEMPERATURE SANITIZING DISH MACHINE AND DOESN'T HAVE PROPER TEMPERATURE MEASURING IRREVERSIBLE REGISTERING TEMPERATURE INDICATOR THAT SHALL BE PROVIDED AND READILY ACCESSIBLE FOR MEASURING THE UTENSIL SURFACE TEMPERATURE. PRIORITY FOUNDATION VIOLATION 7-38-005 NO CITATION ISSUED  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACKFLOW PREVENTION DEVICES NOT LOCATED AT CAPPUCCINO/ESPRESSO MACHINE IN BAR AREA. MUST INSTALL SO BACKFLOW PREVENTION DEVICES OR AIR GAP BETWEEN THE WATER SUPPLY INLET AND THE UNIT SO IT MAY BE LOCATED TO BE SERVICED AND MAINTAINED | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER'S TRAINING CERTIFICATION FROM EMPLOYEE. INSTRUCTED THAT ALL EMPLOYEE'S MUST COMPLY WITH FOOD HANDLER'S TRAINING IN ACCORDANCE WITH THE FOOD HANDLING REGULATION ENFORCEMENT ACT.",41.881564212858315,-87.63715966955036,"(41.881564212858315, -87.63715966955036)"
2279878,WAFFLES CHICAGO,WAFFLES,2488717,Restaurant,Risk 1 (High),1400 S MICHIGAN AVE,CHICAGO,IL,60605,03/22/2019,Canvass,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 5-203.11 OBSERVED NO HAND SINK IN FRONT PREP (COFFEE) AREA AND FAR REAR PREP(CREPES) AREA OF FACILITY. FACILITY MUST OBTAIN AND INSTALL A HAND SINK UNDER CITY WATER PRESSURE AND MAINTAIN IN AREA OF FACILITY. PRIORITY FOUNDATION VIOLATION. 7-38-030(C). NO CITATION ISSUES | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED FOOD NOT MEETING TEMPERATURE REQUIREMENTS, READY TO EAT PASTA, FIVE 3 POUND CONTAINERS AT 45.9-49.7 DEGREES AND ONE 8 POUND PAN OF RAW CHICKEN ALL INSIDE REACH IN PREP COOLER IN FRONT PREP AREA NEAR COOK LINE. INFORMED PERSON IN CHARGE COLD HOLDING MUST REMAIN AT 41 DEGREES F OR BELOW REQUIRED TEMPERATURE. PERSON IN CHARGE VOLUNTARY DISCARDED FOOD ITEMS NOT MEETING REQUIREMENTS. INFORMED PERSON IN CHARGE OF REQUIREMENTS. PRIORITY VIOLATION 7-38-005 CITATION ISSUED. APPROX 23 POUNDS $150.   | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED COLD HOLDING UNIT NOT MEETING TEMPERATURE REQUIREMENTS, IN DISREPAIR REACH IN COOLER COLD HOLDING AT 50.9 DEGREES F IN FRONT PREP KITCHEN AREA (COOK LINE) OF FACILITY. INFORMED PERSON IN CHARGE FACILITY MUST REPAIR OR REPLACE COLD HOLDING UNIT AND MAINTAIN. PRIORITY VIOLATION 7-38-005 CITATION ISSUED. TAGGED UNIT | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: 4-203.11 OBSERVED FACILITY WITHOUT THERMOMETER (TEMPERATURE MEASURING DEVICE) FOR MEASURING (PROBING) FOOD ITEMS/ PRODUCTS IN FACILITY FOR ACCURACY. INFORMED PERSON IN CHARGED THERMOMETERS ARE REQUIRED FOR MEASURING FOOD ACCURACY. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-101.19 OBSERVED EQUIPMENT ( REACH IN COOLER, TOUCH POINT AREAS, ETC.) WITH ACCUMULATION OF FOOD DEBRIS INSIDE AND OUTSIDE. MUST DETAIL CLEAN AND MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED GASKETS FOR REACH IN COLD HOLDING UNITS IN DISREPAIR. MUST REPLACE OR REPAIR AND MAINTAIN.  | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED FACILITY WITHOUT CHEMICAL TEST KIT/STRIPS FOR TESTING SANITIZER RESIDUAL FOR CHEMICAL SANITIZERS USED IN FACILITY AND TESTING DEVICES. INFORMED PERSON IN CHARGE TO OBTAIN AND MAINTAIN CHEMICAL TEST KIT IN FACILITY. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED REFUSE AREA FOR RECYCLING BOXES NOT MAINTAINED. BOXES NOT FLAT ACCUMULATION OF BOXES ON GROUND IN REAR GARAGE/ENCLOSURE AREA(NEAR BACK DOOR). FACILITY MUST REMOVE ORGANIZE AND MAINTAIN.",41.864001543549804,-87.62422572913968,"(41.864001543549804, -87.62422572913968)"
1439491,THE WESTIN MICHIGAN AVENUE,THE WESTIN HOTEL,37656,Restaurant,Risk 1 (High),909 N MICHIGAN AVE,CHICAGO,IL,60611,08/25/2014,Canvass,Pass,,41.89953902796158,-87.62398900032618,"(41.89953902796158, -87.62398900032618)"
1361317,"CLUTCH FOOD AND DRINK, LLC",CLUTCH,1927731,Restaurant,Risk 1 (High),459 N OGDEN AVE,CHICAGO,IL,60642,09/10/2013,Canvass,Out of Business,,41.89085949636784,-87.65902418856228,"(41.89085949636784, -87.65902418856228)"
1982702,STARBUCKS COFFEE #48615,STARBUCKS COFFEE,2506134,Restaurant,Risk 2 (Medium),1601 W IRVING PARK RD,CHICAGO,IL,60613,02/07/2017,License,Fail,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: FOUND 2 PREPARATION SINKS AT FRONT COUNTER AREAS NEXT TO ESPRESSO MACHINES WITH NO BARRIER BETWEEN CUSTOMERS AND EMPLOYEES. MUST PROVIDE BARRIER/ SNEEZE GUARDS.  FOUND FRONT MAIN COUNTER WITH NO BARRIERS BETWEEN CUSTOMER/EMPLOYEE AT BOTH ENDS.(WALKWAY OPEN ON BOTH OPPOSITE ENDS OF FRONT MAIN COUNTER). MUST PROVIDE BARRIERS/ SWING DOOR ETC.  SERIOUS VIOLATION. 7-38-005(A).",41.954179806756535,-87.66910774431463,"(41.954179806756535, -87.66910774431463)"
1154358,TOM'S RESTAURANT,TOM'S RESTAURANT,8469,,Risk 3 (Low),2701 E 130TH ST,CHICAGO,IL,60633,06/05/2012,Canvass,Out of Business,,41.65908697303198,-87.55801287720027,"(41.65908697303198, -87.55801287720027)"
1277598,P & C Citgo,Citgo,2203079,Grocery Store,Risk 3 (Low),3357-3359 W Harrison ST,CHICAGO,IL,60624,12/21/2012,License,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Storage cabinets, storage shelves, fan covers and sinks not cleaned. Instructed to detail clean daily and sanitize. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Floor along wallbase, behind equipment and inside walk-in cooler not cleaned. Instructed to detail daily. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Light covers through-out premises not cleaned. Instructed to detail clean. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: Stock not properly stored. Instructed to elevate stock 6 inches or higher and away from wall.",41.873520167592474,-87.71063936830365,"(41.873520167592474, -87.71063936830365)"
2243312,KENTUCKY FRIED CHICKEN,KENTUCKY FRIED CHICKEN,2483755,Restaurant,Risk 1 (High),8307 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,60619,12/10/2018,Complaint,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments:  2-102.14(N) OBSERVED NO HEALTH POLICY IN PLACE. INSTRUCTED TO PROVIDE AND MAINTAIN. PRIORITY FOUNDATION 7-38-010 | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments:  2-501.11 OBSERVED NO CLEAN UP POLICY FOR VOMITING AND DIARRHEAL EVENTS. INSTRUCTED MANAGER TO PROVIDE CLEAN UP POLICY. PRIORITY FOUNDATION VIOLATION 7-38-005. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 5-204.11(A) FOUND NO HAND WASHING SINK IN FRONT SECTION OF FOOD PREP AREA. INSTRUCTED TO INSTALL ONE WITH HOT AND COLD RUNNING WATER, SOAP AND SANITARY HAND DRYING DEVICES, AND A HAND WASHING SIGN PER CITY CODE. PRIORITY FOUNDATION VIOLATION 7-38-030(C). | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO SOAP AT HAND WASHING SINK IN MEN STAFF/CUSTOMER WASHROOM. INSTRUCTED MANAGER TO PROVIDE SOAP IN MEN WASHROOM FOR PROPER HAND WASHING. PRIORITY FOUNDATION 7-38-030(C) | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments:  4-601.11(B) CLEAN THE INTERIORS AND EXTERIORS OF DEEP FRYERS. 4-601.11(C) MUST CLEAN THE FOLLOWING NON-FOOD CONTACT EQUIPMENT: ALL PREP TABLES, ALL STORAGE RACKS THROUGHOUT ,INTERIOR AND EXTERIOR OF THE WALK-IN COOLER, ALL SINKS, ALL STORAGE RACKS, EXTERIOR OF SOAP DISPENSER IN FOOD PREP AREA, ALL INTERIORS AND EXTERIORS OF ALL HOT HOLDING UNITS, AND CLEAN OR REPLACE PLASTIC STORAGE SHELF IN REAR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DAMAGED CEILING TILES ABOVE SODA DISPENSER UNIT IN REAR STORAGE AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED GREASE AND FOOD DEBRIS ON FLOORS UNDER ALL COOKING EQUIPMENT, SINKS, PREP TABLES, HOLDING UNITS, SHELVING UNITS, ALONG WALLS AND IN ALL CORNERS IN PREP, STORAGE, AND WALK-IN COOLER AREAS.s: 6-501.11 CLEAN DIRT, STAINS, AND GREASE FROM THE WALLS THROUGHOUT THE FOOD PREP AND STORAGE AREAS. CLEAN DIRT FROM ALL CEILING TILES THROUGHOUT FOOD PREP AND STORAGE AREAS. CLEAN DIRT, DEBRIS AND GREASE FROM LIGHT SHIELDS WHERE PRESENT. CLEAN DOORS THROUGHOUT. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED LIGHT SHIELDS MISSING NEAR HAND WASHING SINK IN REAR PREP AREA. INSTRUCTED MANAGER TO REPLACE MISSING LIGHT SHIELDS.",41.74355670666667,-87.61457537936796,"(41.74355670666667, -87.61457537936796)"
1372269,SANDWICHERIA,SANDWICHERIA,1947549,Restaurant,Risk 2 (Medium),455 N MILWAUKEE AVE,CHICAGO,IL,60654,11/14/2013,Canvass,Out of Business,,41.890245551519065,-87.64590936487818,"(41.890245551519065, -87.64590936487818)"
